participant_id	run	onset	duration	trial_type	trial_code	valence	arousal
0512c	R2	177.694	15	NEU	NEU29	6	3
0512c	R2	194.719	11	Q	Q_NEU29	6	3
0512c	R2	212.2857	15	CON	NEU4	6	0
0512c	R2	229.3107	11	Q	Q_NEU4	6	0
0512c	R2	247.6191	15	NEU	NEU21	7	1
0512c	R2	264.6441	11	Q	Q_NEU21	7	1
0512c	R3	6.2641	15	CON	NEU17	8	6
0512c	R3	23.2892	11	Q	Q_NEU17	8	6
0512c	R3	40.0975	15	NEU	NEU1	7	7
0512c	R3	57.1225	11	Q	Q_NEU1	7	7
0512c	R3	75.4309	15	CON	NEU27	7	6
0512c	R3	92.4559	11	Q	Q_NEU27	7	6
0512c	R3	109.5143	15	CON	NEU10	6	2
0512c	R3	126.5393	11	Q	Q_NEU10	6	2
0512c	R3	143.5976	15	NEU	NEU11	6	1
0512c	R3	160.6227	11	Q	Q_NEU11	6	1
0512c	R3	178.6811	15	CON	NEU18	9	8
0512c	R3	195.7144	11	Q	Q_NEU18	9	8
0512c	R3	213.7728	15	NEU	NEU23	3	7
0512c	R3	230.7978	11	Q	Q_NEU23	3	7
0512c	R3	248.6062	15	NEU	NEU9	3	7
0512c	R3	265.6306	11	Q	Q_NEU9	3	7
0512d	R1	5.5125	15	NEU	NEU24	6	1
0512d	R1	22.5375	11	Q	Q_NEU24	6	1
0512d	R1	40.5958	15	CON	NEU5	6	1
0512d	R1	57.6209	11	Q	Q_NEU5	6	1
0512d	R1	75.4292	15	CON	NEU3	7	2
0512d	R1	92.4543	11	Q	Q_NEU3	7	2
0512d	R1	109.0126	15	NEU	NEU6	none	1
0512d	R1	126.0371	11	Q	Q_NEU6	none	1
0512d	R1	143.346	15	CON	NEU2	none	0
0512d	R1	160.371	11	Q	Q_NEU2	none	0
0512d	R1	178.1794	15	NEU	NEU12	6	1
0512d	R1	195.2044	11	Q	Q_NEU12	6	1
0512d	R1	213.0128	15	NEU	NEU30	6	0
0512d	R1	230.0378	11	Q	Q_NEU30	6	0
0512d	R1	246.5961	15	CON	NEU22	4	0
0512d	R1	263.6206	11	Q	Q_NEU22	4	0
0512d	R2	7.2681	15	CON	NEU16	6	0
0512d	R2	24.2932	11	Q	Q_NEU16	6	0
0512d	R2	41.3515	15	NEU	NEU14	7	1
0512d	R2	58.3765	11	Q	Q_NEU14	7	1
0512d	R2	75.1849	15	NEU	NEU15	none	1
0512d	R2	92.2099	11	Q	Q_NEU15	none	1
0512d	R2	110.2766	15	CON	NEU26	4	1
0512d	R2	127.3017	11	Q	Q_NEU26	4	1
0512d	R2	143.86	15	CON	NEU25	4	1
0512d	R2	160.8844	11	Q	Q_NEU25	4	1
0512d	R2	177.6934	15	NEU	NEU29	6	1
0512d	R2	194.7268	11	Q	Q_NEU29	6	1
0512d	R2	212.2851	15	CON	NEU4	6	1
0512d	R2	229.3185	11	Q	Q_NEU4	6	1
0512d	R2	247.6268	15	NEU	NEU21	8	2
0512d	R2	264.6602	11	Q	Q_NEU21	8	2
0512d	R3	6.2637	15	CON	NEU17	7	1
0512d	R3	23.2888	11	Q	Q_NEU17	7	1
0512d	R3	40.0971	15	NEU	NEU1	7	1
0512d	R3	57.1222	11	Q	Q_NEU1	7	1
0512d	R3	75.4305	15	CON	NEU27	6	1
0512d	R3	92.4555	11	Q	Q_NEU27	6	1
0512d	R3	109.5139	15	CON	NEU10	6	1
0512d	R3	126.5389	11	Q	Q_NEU10	6	1
0512d	R3	143.5973	15	NEU	NEU11	7	1
0512d	R3	160.6223	11	Q	Q_NEU11	7	1
0512d	R3	178.6807	15	CON	NEU18	8	2
0512d	R3	195.7057	11	Q	Q_NEU18	8	2
0512d	R3	213.7641	15	NEU	NEU23	7	1
0512d	R3	230.7891	11	Q	Q_NEU23	7	1
0512d	R3	248.6058	15	NEU	NEU9	8	1
0512d	R3	265.6391	11	Q	Q_NEU9	8	1
0512f	R1	5.527	15	NEU	NEU24	10	0
0512f	R1	22.552	11	Q	Q_NEU24	10	0
0512f	R1	40.6187	15	CON	NEU5	8	2
0512f	R1	57.6437	11	Q	Q_NEU5	8	2
0512f	R1	75.4521	15	CON	NEU3	10	2
0512f	R1	92.4766	11	Q	Q_NEU3	10	2
0512f	R1	109.0354	15	NEU	NEU6	6	0
0512f	R1	126.0605	11	Q	Q_NEU6	6	0
0512f	R1	143.3772	15	CON	NEU2	7	0
0512f	R1	160.4016	11	Q	Q_NEU2	7	0
0512f	R1	178.2189	15	NEU	NEU12	9	1
0512f	R1	195.2522	11	Q	Q_NEU12	9	1
0512f	R1	213.0606	15	NEU	NEU30	8	0
0512f	R1	230.0856	11	Q	Q_NEU30	8	0
0512f	R1	246.6439	15	CON	NEU22	6	0
0512f	R1	263.6684	11	Q	Q_NEU22	6	0
0512f	R2	7.2675	15	CON	NEU16	6	0
0512f	R2	24.2926	11	Q	Q_NEU16	6	0
0512f	R2	41.3593	15	NEU	NEU14	10	1
0512f	R2	58.3837	11	Q	Q_NEU14	10	1
0512f	R2	75.1926	15	NEU	NEU15	0	1
0512f	R2	92.2177	11	Q	Q_NEU15	0	1
0512f	R2	110.276	15	CON	NEU26	8	0
0512f	R2	127.301	11	Q	Q_NEU26	8	0
0512f	R2	143.8677	15	CON	NEU25	7	1
0512f	R2	160.8928	11	Q	Q_NEU25	7	1
0512f	R2	177.7011	15	NEU	NEU29	6	0
0512f	R2	194.7261	11	Q	Q_NEU29	6	0
0512f	R2	212.2845	15	CON	NEU4	6	0
0512f	R2	229.3095	11	Q	Q_NEU4	6	0
0512f	R2	247.6179	15	NEU	NEU21	7	0
0512f	R2	264.6429	11	Q	Q_NEU21	7	0
0512f	R3	6.2799	15	CON	NEU17	1	0
0512f	R3	23.3049	11	Q	Q_NEU17	1	0
0512f	R3	40.1216	15	NEU	NEU1	6	0
0512f	R3	57.1466	11	Q	Q_NEU1	6	0
0512f	R3	75.455	15	CON	NEU27	4	0
0512f	R3	92.48	11	Q	Q_NEU27	4	0
0512f	R3	109.5467	15	CON	NEU10	5	0
0512f	R3	126.5717	11	Q	Q_NEU10	5	0
0512f	R3	143.6301	15	NEU	NEU11	3	6
0512f	R3	160.6544	11	Q	Q_NEU11	3	6
0512f	R3	178.7135	15	CON	NEU18	8	0
0512f	R3	195.7385	11	Q	Q_NEU18	8	0
0512f	R3	213.7968	15	NEU	NEU23	10	1
0512f	R3	230.8219	11	Q	Q_NEU23	10	1
0512f	R3	248.6385	15	NEU	NEU9	4	0
0512f	R3	265.6636	11	Q	Q_NEU9	4	0
0512g	R1	5.5113	15	NEU	NEU24	4	1
0512g	R1	22.5364	11	Q	Q_NEU24	4	1
0512g	R1	40.5947	15	CON	NEU5	10	2
0512g	R1	57.6197	11	Q	Q_NEU5	10	2
0512g	R1	75.4281	15	CON	NEU3	10	1
0512g	R1	92.4531	11	Q	Q_NEU3	10	1
0512g	R1	109.0115	15	NEU	NEU6	8	2
0512g	R1	126.0448	11	Q	Q_NEU6	8	2
0512g	R1	143.3532	15	CON	NEU2	none	0
0512g	R1	160.3777	11	Q	Q_NEU2	none	0
0512g	R1	178.1866	15	NEU	NEU12	8	6
0512g	R1	195.2116	11	Q	Q_NEU12	8	6
0512g	R1	213.0199	15	NEU	NEU30	1	3
0512g	R1	230.045	11	Q	Q_NEU30	1	3
0512g	R1	246.6116	15	CON	NEU22	9	2
0512g	R1	263.6367	11	Q	Q_NEU22	9	2
0512g	R2	7.2709	15	CON	NEU16	10	5
0512g	R2	24.2953	11	Q	Q_NEU16	10	5
0512g	R2	41.3627	15	NEU	NEU14	9	6
0512g	R2	58.3877	11	Q	Q_NEU14	9	6
0512g	R2	75.2127	15	NEU	NEU15	2	2
0512g	R2	92.2377	11	Q	Q_NEU15	2	2
0512g	R2	110.2961	15	CON	NEU26	8	2
0512g	R2	127.3211	11	Q	Q_NEU26	8	2
0512g	R2	143.8795	15	CON	NEU25	7	6
0512g	R2	160.9045	11	Q	Q_NEU25	7	6
0512g	R2	177.7212	15	NEU	NEU29	6	7
0512g	R2	194.7462	11	Q	Q_NEU29	6	7
0512g	R2	212.3046	15	CON	NEU4	4	0
0512g	R2	229.3296	11	Q	Q_NEU4	4	0
0512g	R2	247.6379	15	NEU	NEU21	7	6
0512g	R2	264.6624	11	Q	Q_NEU21	7	6
0512g	R3	6.2705	15	CON	NEU17	7	9
0512g	R3	23.2948	11	Q	Q_NEU17	7	9
0512g	R3	40.1039	15	NEU	NEU1	6	2
0512g	R3	57.1289	11	Q	Q_NEU1	6	2
0512g	R3	75.4373	15	CON	NEU27	1	6
0512g	R3	92.4623	11	Q	Q_NEU27	1	6
0512g	R3	109.5207	15	CON	NEU10	7	6
0512g	R3	126.5452	11	Q	Q_NEU10	7	6
0512g	R3	143.604	15	NEU	NEU11	8	7
0512g	R3	160.6291	11	Q	Q_NEU11	8	7
0512g	R3	178.6874	15	CON	NEU18	9	7
0512g	R3	195.7124	11	Q	Q_NEU18	9	7
0512g	R3	213.7708	15	NEU	NEU23	8	8
0512g	R3	230.7958	11	Q	Q_NEU23	8	8
0512g	R3	248.6042	15	NEU	NEU9	5	0
0512g	R3	265.6292	11	Q	Q_NEU9	5	0
0612e	R1	5.5143	15	ANG	ANG21	4	6
0612e	R1	22.5388	11	Q	Q_ANG21	4	6
0612e	R1	40.5977	15	CON	NEU5	6	4
0612e	R1	57.6227	11	Q	Q_NEU5	6	4
0612e	R1	75.4311	15	CON	NEU3	6	6
0612e	R1	92.4561	11	Q	Q_NEU3	6	6
0612e	R1	109.0144	15	ANG	ANG12	4	4
0612e	R1	126.0395	11	Q	Q_ANG12	4	4
0612e	R1	143.3478	15	CON	NEU2	7	3
0612e	R1	160.3728	11	Q	Q_NEU2	7	3
0612e	R1	178.1812	15	ANG	ANG3	0	10
0612e	R1	195.2056	11	Q	Q_ANG3	0	10
0612e	R1	213.0146	15	ANG	ANG20	0	10
0612e	R1	230.0396	11	Q	Q_ANG20	0	10
0612e	R1	246.598	15	CON	NEU22	7	2
0612e	R1	263.623	11	Q	Q_NEU22	7	2
0612e	R2	7.2623	15	CON	NEU16	10	7
0612e	R2	24.2868	11	Q	Q_NEU16	10	7
0612e	R2	41.3457	15	ANG	ANG8	0	10
0612e	R2	58.3707	11	Q	Q_ANG8	0	10
0612e	R2	75.1791	15	ANG	ANG30	0	10
0612e	R2	92.2035	11	Q	Q_ANG30	0	10
0612e	R2	110.2625	15	CON	NEU26	10	2
0612e	R2	127.2869	11	Q	Q_NEU26	10	2
0612e	R2	143.8458	15	CON	NEU25	6	3
0612e	R2	160.8709	11	Q	Q_NEU25	6	3
0612e	R2	177.6792	15	ANG	ANG9	0	9
0612e	R2	194.7042	11	Q	Q_ANG9	0	9
0612e	R2	212.2709	15	CON	NEU4	6	0
0612e	R2	229.2953	11	Q	Q_NEU4	6	0
0612e	R2	247.6043	15	ANG	ANG6	0	9
0612e	R2	264.6377	11	Q	Q_ANG6	0	9
0612e	R3	6.2662	15	CON	NEU17	10	3
0612e	R3	23.2912	11	Q	Q_NEU17	10	3
0612e	R3	40.0996	15	ANG	ANG25	0	10
0612e	R3	57.124	11	Q	Q_ANG25	0	10
0612e	R3	75.4329	15	CON	NEU27	5	2
0612e	R3	92.458	11	Q	Q_NEU27	5	2
0612e	R3	109.5163	15	CON	NEU10	9	4
0612e	R3	126.5414	11	Q	Q_NEU10	9	4
0612e	R3	143.608	15	ANG	ANG7	0	9
0612e	R3	160.6325	11	Q	Q_ANG7	0	9
0612e	R3	178.6914	15	CON	NEU18	10	8
0612e	R3	195.7165	11	Q	Q_NEU18	10	8
0612e	R3	213.7748	15	ANG	ANG1	0	10
0612e	R3	230.7998	11	Q	Q_ANG1	0	10
0612e	R3	248.6082	15	ANG	ANG17	0	8
0612e	R3	265.6332	11	Q	Q_ANG17	0	8
0612f	R1	5.5187	15	ANG	ANG21	2	3
0612f	R1	22.5437	11	Q	Q_ANG21	2	3
0612f	R1	40.6021	15	CON	NEU5	7	4
0612f	R1	57.6271	11	Q	Q_NEU5	7	4
0612f	R1	75.4354	15	CON	NEU3	7	3
0612f	R1	92.4605	11	Q	Q_NEU3	7	3
0612f	R1	109.0272	15	ANG	ANG12	3	4
0612f	R1	126.0522	11	Q	Q_ANG12	3	4
0612f	R1	143.3605	15	CON	NEU2	none	0
0612f	R1	160.3856	11	Q	Q_NEU2	none	0
0612f	R1	178.1939	15	ANG	ANG3	2	none
0612f	R1	195.2184	11	Q	Q_ANG3	2	none
0612f	R1	213.0273	15	ANG	ANG20	2	4
0612f	R1	230.0523	11	Q	Q_ANG20	2	4
0612f	R1	246.6107	15	CON	NEU22	6	2
0612f	R1	263.6357	11	Q	Q_NEU22	6	2
0612f	R2	7.2626	15	CON	NEU16	7	3
0612f	R2	24.2876	11	Q	Q_NEU16	7	3
0612f	R2	41.346	15	ANG	ANG8	3	3
0612f	R2	58.371	11	Q	Q_ANG8	3	3
0612f	R2	75.1794	15	ANG	ANG30	6	1
0612f	R2	92.2044	11	Q	Q_ANG30	6	1
0612f	R2	110.2628	15	CON	NEU26	7	2
0612f	R2	127.2871	11	Q	Q_NEU26	7	2
0612f	R2	143.8545	15	CON	NEU25	4	1
0612f	R2	160.8795	11	Q	Q_NEU25	4	1
0612f	R2	177.6879	15	ANG	ANG9	none	3
0612f	R2	194.7129	11	Q	Q_ANG9	none	3
0612f	R2	212.2712	15	CON	NEU4	5	0
0612f	R2	229.2963	11	Q	Q_NEU4	5	0
0612f	R2	247.6046	15	ANG	ANG6	2	4
0612f	R2	264.638	11	Q	Q_ANG6	2	4
0612f	R3	6.2646	15	CON	NEU17	none	0
0612f	R3	23.2896	11	Q	Q_NEU17	none	0
0612f	R3	40.098	15	ANG	ANG25	3	none
0612f	R3	57.123	11	Q	Q_ANG25	3	none
0612f	R3	75.4314	15	CON	NEU27	6	1
0612f	R3	92.4564	11	Q	Q_NEU27	6	1
0612f	R3	109.5147	15	CON	NEU10	4	2
0612f	R3	126.5398	11	Q	Q_NEU10	4	2
0612f	R3	143.5981	15	ANG	ANG7	2	2
0612f	R3	160.6232	11	Q	Q_ANG7	2	2
0612f	R3	178.6815	15	CON	NEU18	7	2
0612f	R3	195.7065	11	Q	Q_NEU18	7	2
0612f	R3	213.7649	15	ANG	ANG1	4	3
0612f	R3	230.7899	11	Q	Q_ANG1	4	3
0612f	R3	248.5983	15	ANG	ANG17	none	3
0612f	R3	265.6233	11	Q	Q_ANG17	none	3
0612g	R1	5.5183	15	ANG	ANG21	0	7
0612g	R1	22.5433	11	Q	Q_ANG21	0	7
0612g	R1	40.6017	15	CON	NEU5	7	3
0612g	R1	57.6267	11	Q	Q_NEU5	7	3
0612g	R1	75.4434	15	CON	NEU3	8	3
0612g	R1	92.4767	11	Q	Q_NEU3	8	3
0612g	R1	109.0351	15	ANG	ANG12	2	6
0612g	R1	126.0601	11	Q	Q_ANG12	2	6
0612g	R1	143.3685	15	CON	NEU2	6	3
0612g	R1	160.4018	11	Q	Q_NEU2	6	3
0612g	R1	178.2102	15	ANG	ANG3	1	7
0612g	R1	195.2352	11	Q	Q_ANG3	1	7
0612g	R1	213.0436	15	ANG	ANG20	1	8
0612g	R1	230.0686	11	Q	Q_ANG20	1	8
0612g	R1	246.6269	15	CON	NEU22	6	2
0612g	R1	263.652	11	Q	Q_NEU22	6	2
0612g	R2	7.2672	15	CON	NEU16	6	2
0612g	R2	24.2922	11	Q	Q_NEU16	6	2
0612g	R2	41.3506	15	ANG	ANG8	2	7
0612g	R2	58.3756	11	Q	Q_ANG8	2	7
0612g	R2	75.1839	15	ANG	ANG30	3	6
0612g	R2	92.209	11	Q	Q_ANG30	3	6
0612g	R2	110.2751	15	CON	NEU26	6	3
0612g	R2	127.3007	11	Q	Q_NEU26	6	3
0612g	R2	143.859	15	CON	NEU25	none	3
0612g	R2	160.8841	11	Q	Q_NEU25	none	3
0612g	R2	177.6924	15	ANG	ANG9	3	6
0612g	R2	194.7174	11	Q	Q_ANG9	3	6
0612g	R2	212.2758	15	CON	NEU4	none	1
0612g	R2	229.3092	11	Q	Q_NEU4	none	1
0612g	R2	247.6175	15	ANG	ANG6	1	7
0612g	R2	264.642	11	Q	Q_ANG6	1	7
0612g	R3	6.2668	15	CON	NEU17	7	3
0612g	R3	23.2913	11	Q	Q_NEU17	7	3
0612g	R3	40.1085	15	ANG	ANG25	0	7
0612g	R3	57.1336	11	Q	Q_ANG25	0	7
0612g	R3	75.4419	15	CON	NEU27	none	2
0612g	R3	92.467	11	Q	Q_NEU27	none	2
0612g	R3	109.5337	15	CON	NEU10	6	2
0612g	R3	126.5587	11	Q	Q_NEU10	6	2
0612g	R3	143.617	15	ANG	ANG7	1	8
0612g	R3	160.6421	11	Q	Q_ANG7	1	8
0612g	R3	178.7004	15	CON	NEU18	7	3
0612g	R3	195.7333	11	Q	Q_NEU18	7	3
0612g	R3	213.8005	15	ANG	ANG1	3	6
0612g	R3	230.8255	11	Q	Q_ANG1	3	6
0612g	R3	248.6422	15	ANG	ANG17	none	3
0612g	R3	265.6672	11	Q	Q_ANG17	none	3
0612h	R1	5.5238	15	ANG	ANG21	2	7
0612h	R1	22.5488	11	Q	Q_ANG21	2	7
0612h	R1	40.6072	15	CON	NEU5	6	2
0612h	R1	57.6315	11	Q	Q_NEU5	6	2
0612h	R1	75.4489	15	CON	NEU3	6	1
0612h	R1	92.4739	11	Q	Q_NEU3	6	1
0612h	R1	109.0323	15	ANG	ANG12	3	6
0612h	R1	126.0573	11	Q	Q_ANG12	3	6
0612h	R1	143.374	15	CON	NEU2	none	2
0612h	R1	160.399	11	Q	Q_NEU2	none	2
0612h	R1	178.2157	15	ANG	ANG3	2	4
0612h	R1	195.2407	11	Q	Q_ANG3	2	4
0612h	R1	213.0491	15	ANG	ANG20	2	6
0612h	R1	230.0741	11	Q	Q_ANG20	2	6
0612h	R1	246.6325	15	CON	NEU22	none	2
0612h	R1	263.6575	11	Q	Q_NEU22	none	2
0612h	R2	7.266	15	CON	NEU16	7	3
0612h	R2	24.291	11	Q	Q_NEU16	7	3
0612h	R2	41.3494	15	ANG	ANG8	2	6
0612h	R2	58.3744	11	Q	Q_ANG8	2	6
0612h	R2	75.1828	15	ANG	ANG30	1	7
0612h	R2	92.2078	11	Q	Q_ANG30	1	7
0612h	R2	110.2662	15	CON	NEU26	6	2
0612h	R2	127.2912	11	Q	Q_NEU26	6	2
0612h	R2	143.8495	15	CON	NEU25	6	1
0612h	R2	160.8746	11	Q	Q_NEU25	6	1
0612h	R2	177.6829	15	ANG	ANG9	4	4
0612h	R2	194.708	11	Q	Q_ANG9	4	4
0612h	R2	212.2663	15	CON	NEU4	6	3
0612h	R2	229.2907	11	Q	Q_NEU4	6	3
0612h	R2	247.5997	15	ANG	ANG6	2	6
0612h	R2	264.6241	11	Q	Q_ANG6	2	6
0612h	R3	6.2674	15	CON	NEU17	7	3
0612h	R3	23.2924	11	Q	Q_NEU17	7	3
0612h	R3	40.1008	15	ANG	ANG25	3	4
0612h	R3	57.1341	11	Q	Q_ANG25	3	4
0612h	R3	75.4425	15	CON	NEU27	6	3
0612h	R3	92.4759	11	Q	Q_NEU27	6	3
0612h	R3	109.5342	15	CON	NEU10	6	3
0612h	R3	126.5592	11	Q	Q_NEU10	6	3
0612h	R3	143.6176	15	ANG	ANG7	1	7
0612h	R3	160.6509	11	Q	Q_ANG7	1	7
0612h	R3	178.7176	15	CON	NEU18	6	2
0612h	R3	195.7427	11	Q	Q_NEU18	6	2
0612h	R3	213.801	15	ANG	ANG1	2	7
0612h	R3	230.8344	11	Q	Q_ANG1	2	7
0612h	R3	248.6427	15	ANG	ANG17	7	6
0612h	R3	265.6678	11	Q	Q_ANG17	7	6
0612i	R1	5.515	15	ANG	ANG21	3	4
0612i	R1	22.5484	11	Q	Q_ANG21	3	4
0612i	R1	40.6067	15	CON	NEU5	7	4
0612i	R1	57.6318	11	Q	Q_NEU5	7	4
0612i	R1	75.4401	15	CON	NEU3	none	4
0612i	R1	92.4651	11	Q	Q_NEU3	none	4
0612i	R1	109.0235	15	ANG	ANG12	4	4
0612i	R1	126.0568	11	Q	Q_ANG12	4	4
0612i	R1	143.3652	15	CON	NEU2	4	4
0612i	R1	160.3902	11	Q	Q_NEU2	4	4
0612i	R1	178.1986	15	ANG	ANG3	3	none
0612i	R1	195.2236	11	Q	Q_ANG3	3	none
0612i	R1	213.032	15	ANG	ANG20	3	4
0612i	R1	230.057	11	Q	Q_ANG20	3	4
0612i	R1	246.6154	15	CON	NEU22	6	none
0612i	R1	263.6404	11	Q	Q_NEU22	6	none
0612i	R2	7.2647	15	CON	NEU16	5	5
0612i	R2	24.2897	11	Q	Q_NEU16	5	5
0612i	R2	41.3481	15	ANG	ANG8	2	6
0612i	R2	58.3731	11	Q	Q_ANG8	2	6
0612i	R2	75.1815	15	ANG	ANG30	4	6
0612i	R2	92.2065	11	Q	Q_ANG30	4	6
0612i	R2	110.2649	15	CON	NEU26	none	none
0612i	R2	127.2899	11	Q	Q_NEU26	none	none
0612i	R2	143.8482	15	CON	NEU25	none	5
0612i	R2	160.8733	11	Q	Q_NEU25	none	5
0612i	R2	177.6816	15	ANG	ANG9	3	6
0612i	R2	194.7061	11	Q	Q_ANG9	3	6
0612i	R2	212.2733	15	CON	NEU4	none	4
0612i	R2	229.2978	11	Q	Q_NEU4	none	4
0612i	R2	247.6067	15	ANG	ANG6	2	7
0612i	R2	264.6311	11	Q	Q_ANG6	2	7
0612i	R3	6.2636	15	CON	NEU17	none	4
0612i	R3	23.2886	11	Q	Q_NEU17	none	4
0612i	R3	40.097	15	ANG	ANG25	1	5
0612i	R3	57.122	11	Q	Q_ANG25	1	5
0612i	R3	75.4387	15	CON	NEU27	none	4
0612i	R3	92.4637	11	Q	Q_NEU27	none	4
0612i	R3	109.5221	15	CON	NEU10	none	4
0612i	R3	126.5471	11	Q	Q_NEU10	none	4
0612i	R3	143.6054	15	ANG	ANG7	3	4
0612i	R3	160.6305	11	Q	Q_ANG7	3	4
0612i	R3	178.6972	15	CON	NEU18	none	none
0612i	R3	195.7222	11	Q	Q_NEU18	none	none
0612i	R3	213.7805	15	ANG	ANG1	2	6
0612i	R3	230.8056	11	Q	Q_ANG1	2	6
0612i	R3	248.6139	15	ANG	ANG17	6	6
0612i	R3	265.6383	11	Q	Q_ANG17	6	6
0712b	R1	5.5121	15	NEU	NEU24	8	1
0712b	R1	22.5372	11	Q	Q_NEU24	8	1
0712b	R1	40.5955	15	CON	NEU5	6	3
0712b	R1	57.6205	11	Q	Q_NEU5	6	3
0712b	R1	75.4289	15	CON	NEU3	7	2
0712b	R1	92.4539	11	Q	Q_NEU3	7	2
0712b	R1	109.0206	15	NEU	NEU6	6	0
0712b	R1	126.0456	11	Q	Q_NEU6	6	0
0712b	R1	143.354	15	CON	NEU2	7	0
0712b	R1	160.379	11	Q	Q_NEU2	7	0
0712b	R1	178.1873	15	NEU	NEU12	7	0
0712b	R1	195.2124	11	Q	Q_NEU12	7	0
0712b	R1	213.0291	15	NEU	NEU30	5	0
0712b	R1	230.0541	11	Q	Q_NEU30	5	0
0712b	R1	246.6124	15	CON	NEU22	none	0
0712b	R1	263.6374	11	Q	Q_NEU22	none	0
0712b	R2	7.2643	15	CON	NEU16	6	0
0712b	R2	24.2894	11	Q	Q_NEU16	6	0
0712b	R2	41.3477	15	NEU	NEU14	8	2
0712b	R2	58.3722	11	Q	Q_NEU14	8	2
0712b	R2	75.1811	15	NEU	NEU15	3	0
0712b	R2	92.2144	11	Q	Q_NEU15	3	0
0712b	R2	110.2811	15	CON	NEU26	none	0
0712b	R2	127.3145	11	Q	Q_NEU26	none	0
0712b	R2	143.8729	15	CON	NEU25	6	0
0712b	R2	160.8979	11	Q	Q_NEU25	6	0
0712b	R2	177.7062	15	NEU	NEU29	7	0
0712b	R2	194.7312	11	Q	Q_NEU29	7	0
0712b	R2	212.2896	15	CON	NEU4	7	0
0712b	R2	229.323	11	Q	Q_NEU4	7	0
0712b	R2	247.6313	15	NEU	NEU21	6	0
0712b	R2	264.6563	11	Q	Q_NEU21	6	0
0712b	R3	6.2646	15	CON	NEU17	8	0
0712b	R3	23.289	11	Q	Q_NEU17	8	0
0712b	R3	40.1063	15	NEU	NEU1	7	0
0712b	R3	57.1307	11	Q	Q_NEU1	7	0
0712b	R3	75.4397	15	CON	NEU27	8	1
0712b	R3	92.464	11	Q	Q_NEU27	8	1
0712b	R3	109.5314	15	CON	NEU10	none	1
0712b	R3	126.5564	11	Q	Q_NEU10	none	1
0712b	R3	143.6148	15	NEU	NEU11	7	0
0712b	R3	160.6398	11	Q	Q_NEU11	7	0
0712b	R3	178.6982	15	CON	NEU18	7	2
0712b	R3	195.7232	11	Q	Q_NEU18	7	2
0712b	R3	213.7815	15	NEU	NEU23	6	0
0712b	R3	230.8066	11	Q	Q_NEU23	6	0
0712b	R3	248.6233	15	NEU	NEU9	7	0
0712b	R3	265.6483	11	Q	Q_NEU9	7	0
0712c	R1	5.5171	15	HOP	HOP22	none	1
0712c	R1	22.5422	11	Q	Q_HOP22	none	1
0712c	R1	40.6005	15	CON	NEU5	7	1
0712c	R1	57.625	11	Q	Q_NEU5	7	1
0712c	R1	75.4339	15	CON	NEU3	1	1
0712c	R1	92.4589	11	Q	Q_NEU3	1	1
0712c	R1	109.0256	15	HOP	HOP19	3	2
0712c	R1	126.0506	11	Q	Q_HOP19	3	2
0712c	R1	143.359	15	CON	NEU2	none	1
0712c	R1	160.3834	11	Q	Q_NEU2	none	1
0712c	R1	178.1924	15	HOP	HOP7	3	2
0712c	R1	195.2174	11	Q	Q_HOP7	3	2
0712c	R1	213.0257	15	HOP	HOP15	8	2
0712c	R1	230.0508	11	Q	Q_HOP15	8	2
0712c	R1	246.6091	15	CON	NEU22	6	1
0712c	R1	263.6425	11	Q	Q_NEU22	6	1
0712c	R2	7.2634	15	CON	NEU16	none	1
0712c	R2	24.2884	11	Q	Q_NEU16	none	1
0712c	R2	41.3468	15	HOP	HOP23	8	2
0712c	R2	58.3718	11	Q	Q_HOP23	8	2
0712c	R2	75.1802	15	HOP	HOP13	0	5
0712c	R2	92.2046	11	Q	Q_HOP13	0	5
0712c	R2	110.2636	15	CON	NEU26	none	1
0712c	R2	127.2969	11	Q	Q_NEU26	none	1
0712c	R2	143.8553	15	CON	NEU25	none	1
0712c	R2	160.8803	11	Q	Q_NEU25	none	1
0712c	R2	177.697	15	HOP	HOP5	3	2
0712c	R2	194.722	11	Q	Q_HOP5	3	2
0712c	R2	212.2804	15	CON	NEU4	none	1
0712c	R2	229.3054	11	Q	Q_NEU4	none	1
0712c	R2	247.6137	15	HOP	HOP26	none	2
0712c	R2	264.6382	11	Q	Q_HOP26	none	2
0712c	R3	6.2663	15	CON	NEU17	none	1
0712c	R3	23.2913	11	Q	Q_NEU17	none	1
0712c	R3	40.108	15	HOP	HOP17	4	2
0712c	R3	57.1325	11	Q	Q_HOP17	4	2
0712c	R3	75.4414	15	CON	NEU27	none	1
0712c	R3	92.4659	11	Q	Q_NEU27	none	1
0712c	R3	109.5248	15	CON	NEU10	none	1
0712c	R3	126.5498	11	Q	Q_NEU10	none	1
0712c	R3	143.6165	15	HOP	HOP16	1	2
0712c	R3	160.6409	11	Q	Q_HOP16	1	2
0712c	R3	178.6999	15	CON	NEU18	none	1
0712c	R3	195.7249	11	Q	Q_NEU18	none	1
0712c	R3	213.7916	15	HOP	HOP11	7	2
0712c	R3	230.8166	11	Q	Q_HOP11	7	2
0712c	R3	248.625	15	HOP	HOP27	6	2
0712c	R3	265.65	11	Q	Q_HOP27	6	2
0712d	R1	5.5246	15	NEU	NEU24	7	6
0712d	R1	22.5498	11	Q	Q_NEU24	7	6
0712d	R1	40.6082	15	CON	NEU5	7	6
